loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.5677),0.9970144867897034,2.2236196994781494,False,1,4467b_00592,2023-06-30_11-44-39,1688114679,2.2236196994781494,637,pe8.int.triton.aalto.fi,10.10.100.8,2.2236196994781494,1
tensor(1.1659),0.8378458023071289,3.20322585105896,False,2,4467b_00592,2023-06-30_11-44-42,1688114682,5.426845550537109,637,pe8.int.triton.aalto.fi,10.10.100.8,5.426845550537109,2
tensor(1.2082),0.8280017018318176,3.8767881393432617,False,3,4467b_00592,2023-06-30_11-44-46,1688114686,9.303633689880371,637,pe8.int.triton.aalto.fi,10.10.100.8,9.303633689880371,3
tensor(0.8600),0.6899807214736938,5.831627130508423,False,4,4467b_00592,2023-06-30_11-44-52,1688114692,15.135260820388794,637,pe8.int.triton.aalto.fi,10.10.100.8,15.135260820388794,4
tensor(0.8555),0.7148686051368713,3.104787826538086,False,5,4467b_00592,2023-06-30_11-44-55,1688114695,18.24004864692688,637,pe8.int.triton.aalto.fi,10.10.100.8,18.24004864692688,5
tensor(0.8084),0.6900856614112854,3.335451126098633,False,6,4467b_00592,2023-06-30_11-44-59,1688114699,21.575499773025513,637,pe8.int.triton.aalto.fi,10.10.100.8,21.575499773025513,6
tensor(0.8615),0.7211579799652099,3.153052568435669,False,7,4467b_00592,2023-06-30_11-45-02,1688114702,24.72855234146118,637,pe8.int.triton.aalto.fi,10.10.100.8,24.72855234146118,7
tensor(0.7985),0.6958105683326721,3.20236873626709,False,8,4467b_00592,2023-06-30_11-45-05,1688114705,27.93092107772827,637,pe8.int.triton.aalto.fi,10.10.100.8,27.93092107772827,8
tensor(0.7657),0.6848115682601928,2.4997572898864746,False,9,4467b_00592,2023-06-30_11-45-07,1688114707,30.430678367614746,637,pe8.int.triton.aalto.fi,10.10.100.8,30.430678367614746,9
tensor(0.5952),0.598872697353363,4.050297021865845,False,10,4467b_00592,2023-06-30_11-45-11,1688114711,34.48097538948059,637,pe8.int.triton.aalto.fi,10.10.100.8,34.48097538948059,10
tensor(0.9717),0.7758005023002624,3.928542375564575,False,11,4467b_00592,2023-06-30_11-45-15,1688114715,38.409517765045166,637,pe8.int.triton.aalto.fi,10.10.100.8,38.409517765045166,11
tensor(0.5613),0.5754690289497375,1.8519937992095947,False,12,4467b_00592,2023-06-30_11-45-17,1688114717,40.26151156425476,637,pe8.int.triton.aalto.fi,10.10.100.8,40.26151156425476,12
tensor(0.5902),0.5889297008514405,3.8353841304779053,False,13,4467b_00592,2023-06-30_11-45-21,1688114721,44.096895694732666,637,pe8.int.triton.aalto.fi,10.10.100.8,44.096895694732666,13
tensor(0.5541),0.5448120474815369,3.4880645275115967,False,14,4467b_00592,2023-06-30_11-45-25,1688114725,47.58496022224426,637,pe8.int.triton.aalto.fi,10.10.100.8,47.58496022224426,14
tensor(0.6384),0.6008113026618958,2.80098295211792,False,15,4467b_00592,2023-06-30_11-45-27,1688114727,50.38594317436218,637,pe8.int.triton.aalto.fi,10.10.100.8,50.38594317436218,15
tensor(0.4794),0.5036336004734039,3.8700718879699707,False,16,4467b_00592,2023-06-30_11-45-31,1688114731,54.25601506233215,637,pe8.int.triton.aalto.fi,10.10.100.8,54.25601506233215,16
tensor(0.5683),0.5130330383777618,3.2644526958465576,False,17,4467b_00592,2023-06-30_11-45-34,1688114734,57.52046775817871,637,pe8.int.triton.aalto.fi,10.10.100.8,57.52046775817871,17
tensor(0.4823),0.5104043841361999,3.355363368988037,False,18,4467b_00592,2023-06-30_11-45-38,1688114738,60.87583112716675,637,pe8.int.triton.aalto.fi,10.10.100.8,60.87583112716675,18
tensor(0.5469),0.5520166158676147,2.991236686706543,False,19,4467b_00592,2023-06-30_11-45-41,1688114741,63.86706781387329,637,pe8.int.triton.aalto.fi,10.10.100.8,63.86706781387329,19
tensor(0.4453),0.4865267753601074,3.4405083656311035,False,20,4467b_00592,2023-06-30_11-45-44,1688114744,67.3075761795044,637,pe8.int.triton.aalto.fi,10.10.100.8,67.3075761795044,20
tensor(0.3920),0.45065364241600037,3.0646955966949463,False,21,4467b_00592,2023-06-30_11-45-47,1688114747,70.37227177619934,637,pe8.int.triton.aalto.fi,10.10.100.8,70.37227177619934,21
tensor(0.4844),0.5076927661895752,3.335742473602295,False,22,4467b_00592,2023-06-30_11-45-51,1688114751,73.70801424980164,637,pe8.int.triton.aalto.fi,10.10.100.8,73.70801424980164,22
tensor(0.4375),0.4807000756263733,3.5174434185028076,False,23,4467b_00592,2023-06-30_11-45-54,1688114754,77.22545766830444,637,pe8.int.triton.aalto.fi,10.10.100.8,77.22545766830444,23
tensor(0.5314),0.539567506313324,3.439537525177002,False,24,4467b_00592,2023-06-30_11-45-58,1688114758,80.66499519348145,637,pe8.int.triton.aalto.fi,10.10.100.8,80.66499519348145,24
tensor(0.5501),0.5662649750709534,2.6661250591278076,False,25,4467b_00592,2023-06-30_11-46-00,1688114760,83.33112025260925,637,pe8.int.triton.aalto.fi,10.10.100.8,83.33112025260925,25
tensor(0.4599),0.49738985300064087,3.5083367824554443,False,26,4467b_00592,2023-06-30_11-46-04,1688114764,86.8394570350647,637,pe8.int.triton.aalto.fi,10.10.100.8,86.8394570350647,26
tensor(0.5680),0.578318965435028,3.5818238258361816,False,27,4467b_00592,2023-06-30_11-46-07,1688114767,90.42128086090088,637,pe8.int.triton.aalto.fi,10.10.100.8,90.42128086090088,27
tensor(0.4285),0.47457352876663206,3.315519094467163,False,28,4467b_00592,2023-06-30_11-46-11,1688114771,93.73679995536804,637,pe8.int.triton.aalto.fi,10.10.100.8,93.73679995536804,28
tensor(0.5203),0.5536848604679108,2.8958749771118164,False,29,4467b_00592,2023-06-30_11-46-14,1688114774,96.63267493247986,637,pe8.int.triton.aalto.fi,10.10.100.8,96.63267493247986,29
tensor(0.4520),0.4849556922912598,2.249932289123535,False,30,4467b_00592,2023-06-30_11-46-16,1688114776,98.8826072216034,637,pe8.int.triton.aalto.fi,10.10.100.8,98.8826072216034,30
tensor(0.5699),0.5525690197944642,3.482854127883911,False,31,4467b_00592,2023-06-30_11-46-19,1688114779,102.3654613494873,637,pe8.int.triton.aalto.fi,10.10.100.8,102.3654613494873,31
tensor(0.5737),0.5372819304466248,1.961057186126709,False,32,4467b_00592,2023-06-30_11-46-21,1688114781,104.32651853561401,637,pe8.int.triton.aalto.fi,10.10.100.8,104.32651853561401,32
tensor(0.4521),0.5049518167972564,3.531329870223999,False,33,4467b_00592,2023-06-30_11-46-25,1688114785,107.85784840583801,637,pe8.int.triton.aalto.fi,10.10.100.8,107.85784840583801,33
