loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.6488),1.0379573464393617,2.3659839630126953,False,1,b04a4_01055,2023-06-30_16-40-27,1688132427,2.3659839630126953,24079,pe8.int.triton.aalto.fi,10.10.100.8,2.3659839630126953,1
tensor(1.2008),0.8991165280342102,1.813535451889038,False,2,b04a4_01055,2023-06-30_16-40-29,1688132429,4.179519414901733,24079,pe8.int.triton.aalto.fi,10.10.100.8,4.179519414901733,2
tensor(1.6417),1.0527654528617858,5.042512655258179,False,3,b04a4_01055,2023-06-30_16-40-34,1688132434,9.222032070159912,24079,pe8.int.triton.aalto.fi,10.10.100.8,9.222032070159912,3
tensor(1.5077),0.9943968892097473,1.214808464050293,True,4,b04a4_01055,2023-06-30_16-40-35,1688132435,10.436840534210205,24079,pe8.int.triton.aalto.fi,10.10.100.8,10.436840534210205,4
