loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.9227),1.088628363609314,2.111211061477661,False,1,4467b_00947,2023-06-30_11-53-15,1688115195,2.111211061477661,640,pe8.int.triton.aalto.fi,10.10.100.8,2.111211061477661,1
tensor(1.2418),0.897450613975525,4.830228328704834,False,2,4467b_00947,2023-06-30_11-53-20,1688115200,6.941439390182495,640,pe8.int.triton.aalto.fi,10.10.100.8,6.941439390182495,2
tensor(1.3740),0.9476283669471741,3.360734224319458,False,3,4467b_00947,2023-06-30_11-53-23,1688115203,10.302173614501953,640,pe8.int.triton.aalto.fi,10.10.100.8,10.302173614501953,3
tensor(1.2909),0.9172258377075195,2.7943575382232666,True,4,4467b_00947,2023-06-30_11-53-26,1688115206,13.09653115272522,640,pe8.int.triton.aalto.fi,10.10.100.8,13.09653115272522,4
