loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.5871),1.0043298721313476,2.8478121757507324,False,1,4467b_00067,2023-06-30_11-32-22,1688113942,2.8478121757507324,643,pe8.int.triton.aalto.fi,10.10.100.8,2.8478121757507324,1
tensor(1.1113),0.8627806186676026,2.911281108856201,False,2,4467b_00067,2023-06-30_11-32-25,1688113945,5.759093284606934,643,pe8.int.triton.aalto.fi,10.10.100.8,5.759093284606934,2
tensor(0.7305),0.6725636124610901,2.7674922943115234,False,3,4467b_00067,2023-06-30_11-32-28,1688113948,8.526585578918457,643,pe8.int.triton.aalto.fi,10.10.100.8,8.526585578918457,3
tensor(0.6994),0.6738824605941772,3.067791700363159,False,4,4467b_00067,2023-06-30_11-32-31,1688113951,11.594377279281616,643,pe8.int.triton.aalto.fi,10.10.100.8,11.594377279281616,4
tensor(0.5753),0.5727770507335663,3.032200574874878,False,5,4467b_00067,2023-06-30_11-32-34,1688113954,14.626577854156494,643,pe8.int.triton.aalto.fi,10.10.100.8,14.626577854156494,5
tensor(0.5570),0.578050947189331,2.9026002883911133,False,6,4467b_00067,2023-06-30_11-32-37,1688113957,17.529178142547607,643,pe8.int.triton.aalto.fi,10.10.100.8,17.529178142547607,6
tensor(0.5524),0.580441677570343,3.0213687419891357,False,7,4467b_00067,2023-06-30_11-32-40,1688113960,20.550546884536743,643,pe8.int.triton.aalto.fi,10.10.100.8,20.550546884536743,7
tensor(0.6683),0.6591211795806885,2.9733099937438965,False,8,4467b_00067,2023-06-30_11-32-43,1688113963,23.52385687828064,643,pe8.int.triton.aalto.fi,10.10.100.8,23.52385687828064,8
tensor(0.3849),0.4403097927570343,2.9004032611846924,False,9,4467b_00067,2023-06-30_11-32-46,1688113966,26.424260139465332,643,pe8.int.triton.aalto.fi,10.10.100.8,26.424260139465332,9
tensor(0.5362),0.5706284165382385,3.0560245513916016,False,10,4467b_00067,2023-06-30_11-32-49,1688113969,29.480284690856934,643,pe8.int.triton.aalto.fi,10.10.100.8,29.480284690856934,10
tensor(0.4434),0.4953475773334503,2.8568742275238037,False,11,4467b_00067,2023-06-30_11-32-51,1688113971,32.33715891838074,643,pe8.int.triton.aalto.fi,10.10.100.8,32.33715891838074,11
tensor(0.3893),0.44242212176322937,2.916804313659668,False,12,4467b_00067,2023-06-30_11-32-54,1688113974,35.253963232040405,643,pe8.int.triton.aalto.fi,10.10.100.8,35.253963232040405,12
tensor(0.4730),0.5342463314533233,2.919752359390259,False,13,4467b_00067,2023-06-30_11-32-57,1688113977,38.173715591430664,643,pe8.int.triton.aalto.fi,10.10.100.8,38.173715591430664,13
tensor(0.4595),0.5213117957115173,3.124237537384033,False,14,4467b_00067,2023-06-30_11-33-00,1688113980,41.2979531288147,643,pe8.int.triton.aalto.fi,10.10.100.8,41.2979531288147,14
tensor(0.3932),0.44779046177864074,3.018872022628784,False,15,4467b_00067,2023-06-30_11-33-03,1688113983,44.31682515144348,643,pe8.int.triton.aalto.fi,10.10.100.8,44.31682515144348,15
tensor(0.4421),0.5013089179992676,2.853261709213257,False,16,4467b_00067,2023-06-30_11-33-06,1688113986,47.17008686065674,643,pe8.int.triton.aalto.fi,10.10.100.8,47.17008686065674,16
tensor(0.4603),0.5171808123588562,2.9516377449035645,False,17,4467b_00067,2023-06-30_11-33-09,1688113989,50.1217246055603,643,pe8.int.triton.aalto.fi,10.10.100.8,50.1217246055603,17
tensor(0.8239),0.7365702748298645,2.9159340858459473,False,18,4467b_00067,2023-06-30_11-33-12,1688113992,53.03765869140625,643,pe8.int.triton.aalto.fi,10.10.100.8,53.03765869140625,18
tensor(0.4145),0.47546692490577697,3.0361711978912354,False,19,4467b_00067,2023-06-30_11-33-15,1688113995,56.073829889297485,643,pe8.int.triton.aalto.fi,10.10.100.8,56.073829889297485,19
tensor(0.4979),0.5426816344261169,2.915240526199341,False,20,4467b_00067,2023-06-30_11-33-18,1688113998,58.989070415496826,643,pe8.int.triton.aalto.fi,10.10.100.8,58.989070415496826,20
