loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.5035),1.009892761707306,3.0991463661193848,False,1,b04a4_00223,2023-06-30_16-30-22,1688131822,3.0991463661193848,24078,pe8.int.triton.aalto.fi,10.10.100.8,3.0991463661193848,1
tensor(1.7098),1.0581526398658752,3.317065477371216,False,2,b04a4_00223,2023-06-30_16-30-25,1688131825,6.416211843490601,24078,pe8.int.triton.aalto.fi,10.10.100.8,6.416211843490601,2
tensor(1.2272),0.9094492554664612,3.115307569503784,False,3,b04a4_00223,2023-06-30_16-30-28,1688131828,9.531519412994385,24078,pe8.int.triton.aalto.fi,10.10.100.8,9.531519412994385,3
tensor(1.1249),0.8628420352935791,3.3912365436553955,False,4,b04a4_00223,2023-06-30_16-30-32,1688131832,12.92275595664978,24078,pe8.int.triton.aalto.fi,10.10.100.8,12.92275595664978,4
tensor(1.0481),0.8432869553565979,3.1971774101257324,False,5,b04a4_00223,2023-06-30_16-30-35,1688131835,16.119933366775513,24078,pe8.int.triton.aalto.fi,10.10.100.8,16.119933366775513,5
tensor(1.4780),0.985284435749054,3.694180965423584,False,6,b04a4_00223,2023-06-30_16-30-38,1688131838,19.814114332199097,24078,pe8.int.triton.aalto.fi,10.10.100.8,19.814114332199097,6
tensor(1.0589),0.8499853849411011,3.205010175704956,False,7,b04a4_00223,2023-06-30_16-30-42,1688131842,23.019124507904053,24078,pe8.int.triton.aalto.fi,10.10.100.8,23.019124507904053,7
tensor(1.1126),0.8766063094139099,3.586458683013916,False,8,b04a4_00223,2023-06-30_16-30-45,1688131845,26.60558319091797,24078,pe8.int.triton.aalto.fi,10.10.100.8,26.60558319091797,8
tensor(1.2041),0.8808979272842408,3.033362865447998,False,9,b04a4_00223,2023-06-30_16-30-48,1688131848,29.638946056365967,24078,pe8.int.triton.aalto.fi,10.10.100.8,29.638946056365967,9
tensor(1.0828),0.8556838750839233,3.2051022052764893,False,10,b04a4_00223,2023-06-30_16-30-51,1688131851,32.844048261642456,24078,pe8.int.triton.aalto.fi,10.10.100.8,32.844048261642456,10
