loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.6294),1.0242966651916503,2.990823268890381,False,1,b04a4_00703,2023-06-30_16-35-38,1688132138,2.990823268890381,24073,pe8.int.triton.aalto.fi,10.10.100.8,2.990823268890381,1
tensor(1.4992),0.9811821579933167,1.5460638999938965,False,2,b04a4_00703,2023-06-30_16-35-39,1688132139,4.536887168884277,24073,pe8.int.triton.aalto.fi,10.10.100.8,4.536887168884277,2
tensor(1.1081),0.8550575971603394,2.6144323348999023,False,3,b04a4_00703,2023-06-30_16-35-42,1688132142,7.15131950378418,24073,pe8.int.triton.aalto.fi,10.10.100.8,7.15131950378418,3
tensor(1.1914),0.8750707983970643,2.2760767936706543,False,4,b04a4_00703,2023-06-30_16-35-44,1688132144,9.427396297454834,24073,pe8.int.triton.aalto.fi,10.10.100.8,9.427396297454834,4
tensor(1.0831),0.8380271077156067,7.832011938095093,False,5,b04a4_00703,2023-06-30_16-35-52,1688132152,17.259408235549927,24073,pe8.int.triton.aalto.fi,10.10.100.8,17.259408235549927,5
tensor(1.1768),0.8693020224571228,3.0481817722320557,False,6,b04a4_00703,2023-06-30_16-35-55,1688132155,20.307590007781982,24073,pe8.int.triton.aalto.fi,10.10.100.8,20.307590007781982,6
tensor(1.3673),0.9332698702812194,3.268524646759033,False,7,b04a4_00703,2023-06-30_16-35-58,1688132158,23.576114654541016,24073,pe8.int.triton.aalto.fi,10.10.100.8,23.576114654541016,7
tensor(1.0388),0.8304156303405762,2.3142459392547607,False,8,b04a4_00703,2023-06-30_16-36-01,1688132161,25.890360593795776,24073,pe8.int.triton.aalto.fi,10.10.100.8,25.890360593795776,8
tensor(1.1849),0.8789917349815368,7.585233926773071,False,9,b04a4_00703,2023-06-30_16-36-08,1688132168,33.47559452056885,24073,pe8.int.triton.aalto.fi,10.10.100.8,33.47559452056885,9
tensor(1.1533),0.8731641888618469,6.385767459869385,False,10,b04a4_00703,2023-06-30_16-36-14,1688132174,39.86136198043823,24073,pe8.int.triton.aalto.fi,10.10.100.8,39.86136198043823,10
