loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.4223),0.96995609998703,0.8480701446533203,False,1,b04a4_00990,2023-06-30_16-39-30,1688132370,0.8480701446533203,24075,pe8.int.triton.aalto.fi,10.10.100.8,0.8480701446533203,1
tensor(1.2561),0.9110188841819763,3.0768837928771973,False,2,b04a4_00990,2023-06-30_16-39-33,1688132373,3.9249539375305176,24075,pe8.int.triton.aalto.fi,10.10.100.8,3.9249539375305176,2
tensor(1.1947),0.8842746496200562,6.517884969711304,False,3,b04a4_00990,2023-06-30_16-39-39,1688132379,10.442838907241821,24075,pe8.int.triton.aalto.fi,10.10.100.8,10.442838907241821,3
tensor(1.1905),0.884265124797821,2.7444849014282227,False,4,b04a4_00990,2023-06-30_16-39-42,1688132382,13.187323808670044,24075,pe8.int.triton.aalto.fi,10.10.100.8,13.187323808670044,4
tensor(1.0231),0.7798614501953125,5.853040933609009,False,5,b04a4_00990,2023-06-30_16-39-48,1688132388,19.040364742279053,24075,pe8.int.triton.aalto.fi,10.10.100.8,19.040364742279053,5
tensor(0.9172),0.7230108261108399,2.152592420578003,False,6,b04a4_00990,2023-06-30_16-39-50,1688132390,21.192957162857056,24075,pe8.int.triton.aalto.fi,10.10.100.8,21.192957162857056,6
tensor(0.9387),0.7743849635124207,1.6552088260650635,False,7,b04a4_00990,2023-06-30_16-39-52,1688132392,22.84816598892212,24075,pe8.int.triton.aalto.fi,10.10.100.8,22.84816598892212,7
tensor(0.8513),0.7329727411270142,2.7913496494293213,False,8,b04a4_00990,2023-06-30_16-39-54,1688132394,25.63951563835144,24075,pe8.int.triton.aalto.fi,10.10.100.8,25.63951563835144,8
tensor(0.9312),0.7698170185089112,1.0268373489379883,False,9,b04a4_00990,2023-06-30_16-39-55,1688132395,26.66635298728943,24075,pe8.int.triton.aalto.fi,10.10.100.8,26.66635298728943,9
tensor(0.8518),0.7312573552131653,4.877199649810791,False,10,b04a4_00990,2023-06-30_16-40-00,1688132400,31.54355263710022,24075,pe8.int.triton.aalto.fi,10.10.100.8,31.54355263710022,10
