loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.0748),0.833430004119873,3.0657856464385986,False,1,b04a4_00372,2023-06-30_16-32-02,1688131922,3.0657856464385986,24072,pe8.int.triton.aalto.fi,10.10.100.8,3.0657856464385986,1
tensor(1.1012),0.8428114175796508,3.582554340362549,False,2,b04a4_00372,2023-06-30_16-32-06,1688131926,6.6483399868011475,24072,pe8.int.triton.aalto.fi,10.10.100.8,6.6483399868011475,2
tensor(1.2201),0.8954991579055787,3.3318142890930176,False,3,b04a4_00372,2023-06-30_16-32-09,1688131929,9.980154275894165,24072,pe8.int.triton.aalto.fi,10.10.100.8,9.980154275894165,3
tensor(1.0592),0.8189213156700135,3.2867960929870605,False,4,b04a4_00372,2023-06-30_16-32-13,1688131933,13.266950368881226,24072,pe8.int.triton.aalto.fi,10.10.100.8,13.266950368881226,4
tensor(1.0486),0.8138017416000366,3.063345193862915,False,5,b04a4_00372,2023-06-30_16-32-16,1688131936,16.33029556274414,24072,pe8.int.triton.aalto.fi,10.10.100.8,16.33029556274414,5
tensor(1.0547),0.81766437292099,3.139490842819214,False,6,b04a4_00372,2023-06-30_16-32-19,1688131939,19.469786405563354,24072,pe8.int.triton.aalto.fi,10.10.100.8,19.469786405563354,6
tensor(1.0519),0.8317178249359131,3.0836455821990967,False,7,b04a4_00372,2023-06-30_16-32-22,1688131942,22.55343198776245,24072,pe8.int.triton.aalto.fi,10.10.100.8,22.55343198776245,7
tensor(1.0190),0.8185851335525512,3.5848965644836426,False,8,b04a4_00372,2023-06-30_16-32-25,1688131945,26.138328552246094,24072,pe8.int.triton.aalto.fi,10.10.100.8,26.138328552246094,8
tensor(0.9790),0.7955116152763366,3.158061981201172,False,9,b04a4_00372,2023-06-30_16-32-28,1688131948,29.296390533447266,24072,pe8.int.triton.aalto.fi,10.10.100.8,29.296390533447266,9
tensor(0.9072),0.7692074656486512,3.4244203567504883,False,10,b04a4_00372,2023-06-30_16-32-32,1688131952,32.720810890197754,24072,pe8.int.triton.aalto.fi,10.10.100.8,32.720810890197754,10
