loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.5446),1.0214448928833009,2.6808347702026367,False,1,4467b_00881,2023-06-30_11-51-31,1688115091,2.6808347702026367,636,pe8.int.triton.aalto.fi,10.10.100.8,2.6808347702026367,1
tensor(1.2117),0.898903203010559,1.7040085792541504,False,2,4467b_00881,2023-06-30_11-51-33,1688115093,4.384843349456787,636,pe8.int.triton.aalto.fi,10.10.100.8,4.384843349456787,2
tensor(1.1341),0.8668550968170166,1.838923454284668,False,3,4467b_00881,2023-06-30_11-51-34,1688115094,6.223766803741455,636,pe8.int.triton.aalto.fi,10.10.100.8,6.223766803741455,3
tensor(0.9747),0.808393406867981,3.027902364730835,False,4,4467b_00881,2023-06-30_11-51-37,1688115097,9.25166916847229,636,pe8.int.triton.aalto.fi,10.10.100.8,9.25166916847229,4
tensor(1.1921),0.9098694443702697,3.040640354156494,False,5,4467b_00881,2023-06-30_11-51-40,1688115100,12.292309522628784,636,pe8.int.triton.aalto.fi,10.10.100.8,12.292309522628784,5
tensor(0.9694),0.8032897591590882,3.8464722633361816,False,6,4467b_00881,2023-06-30_11-51-44,1688115104,16.138781785964966,636,pe8.int.triton.aalto.fi,10.10.100.8,16.138781785964966,6
tensor(0.9520),0.7975377202033996,1.6301908493041992,False,7,4467b_00881,2023-06-30_11-51-46,1688115106,17.768972635269165,636,pe8.int.triton.aalto.fi,10.10.100.8,17.768972635269165,7
tensor(1.0328),0.8385966300964356,2.6579482555389404,False,8,4467b_00881,2023-06-30_11-51-49,1688115109,20.426920890808105,636,pe8.int.triton.aalto.fi,10.10.100.8,20.426920890808105,8
tensor(1.1023),0.8676875948905944,3.0211727619171143,False,9,4467b_00881,2023-06-30_11-51-52,1688115112,23.44809365272522,636,pe8.int.triton.aalto.fi,10.10.100.8,23.44809365272522,9
tensor(1.0140),0.8242250204086303,1.451918363571167,False,10,4467b_00881,2023-06-30_11-51-53,1688115113,24.900012016296387,636,pe8.int.triton.aalto.fi,10.10.100.8,24.900012016296387,10
tensor(0.9378),0.7866418361663818,2.017075300216675,False,11,4467b_00881,2023-06-30_11-51-55,1688115115,26.91708731651306,636,pe8.int.triton.aalto.fi,10.10.100.8,26.91708731651306,11
tensor(0.9577),0.7954297423362732,2.9009923934936523,False,12,4467b_00881,2023-06-30_11-51-58,1688115118,29.818079710006714,636,pe8.int.triton.aalto.fi,10.10.100.8,29.818079710006714,12
tensor(0.9801),0.8045445919036865,4.0403032302856445,False,13,4467b_00881,2023-06-30_11-52-02,1688115122,33.85838294029236,636,pe8.int.triton.aalto.fi,10.10.100.8,33.85838294029236,13
tensor(1.0555),0.8396959066390991,2.7074813842773438,False,14,4467b_00881,2023-06-30_11-52-05,1688115125,36.5658643245697,636,pe8.int.triton.aalto.fi,10.10.100.8,36.5658643245697,14
tensor(0.9849),0.8121419906616211,2.685868978500366,False,15,4467b_00881,2023-06-30_11-52-07,1688115127,39.25173330307007,636,pe8.int.triton.aalto.fi,10.10.100.8,39.25173330307007,15
tensor(1.0994),0.8530882358551025,5.261301279067993,True,16,4467b_00881,2023-06-30_11-52-13,1688115133,44.51303458213806,636,pe8.int.triton.aalto.fi,10.10.100.8,44.51303458213806,16
