loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(2.0039),1.1296998739242554,3.2023212909698486,False,1,b04a4_00271,2023-06-30_16-31-00,1688131860,3.2023212909698486,24080,pe8.int.triton.aalto.fi,10.10.100.8,3.2023212909698486,1
tensor(2.8084),1.3545880794525147,3.147819757461548,False,2,b04a4_00271,2023-06-30_16-31-03,1688131863,6.3501410484313965,24080,pe8.int.triton.aalto.fi,10.10.100.8,6.3501410484313965,2
tensor(2.2301),1.2008162260055542,3.384138584136963,False,3,b04a4_00271,2023-06-30_16-31-06,1688131866,9.73427963256836,24080,pe8.int.triton.aalto.fi,10.10.100.8,9.73427963256836,3
tensor(2.4249),1.260033655166626,3.1091742515563965,True,4,b04a4_00271,2023-06-30_16-31-09,1688131869,12.843453884124756,24080,pe8.int.triton.aalto.fi,10.10.100.8,12.843453884124756,4
