loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.7142),1.0212461829185486,3.135084867477417,False,1,b04a4_00044,2023-06-30_16-28-27,1688131707,3.135084867477417,24077,pe8.int.triton.aalto.fi,10.10.100.8,3.135084867477417,1
tensor(1.5166),0.9618781924247741,3.27738094329834,False,2,b04a4_00044,2023-06-30_16-28-30,1688131710,6.412465810775757,24077,pe8.int.triton.aalto.fi,10.10.100.8,6.412465810775757,2
tensor(1.2990),0.886260712146759,3.217874765396118,False,3,b04a4_00044,2023-06-30_16-28-33,1688131713,9.630340576171875,24077,pe8.int.triton.aalto.fi,10.10.100.8,9.630340576171875,3
tensor(1.2861),0.8824163556098938,3.252932071685791,False,4,b04a4_00044,2023-06-30_16-28-37,1688131717,12.883272647857666,24077,pe8.int.triton.aalto.fi,10.10.100.8,12.883272647857666,4
tensor(1.2725),0.8971601247787475,3.2249863147735596,False,5,b04a4_00044,2023-06-30_16-28-40,1688131720,16.108258962631226,24077,pe8.int.triton.aalto.fi,10.10.100.8,16.108258962631226,5
tensor(1.3514),0.9216388583183288,3.221302032470703,False,6,b04a4_00044,2023-06-30_16-28-43,1688131723,19.32956099510193,24077,pe8.int.triton.aalto.fi,10.10.100.8,19.32956099510193,6
tensor(1.4221),0.9503144025802612,3.245504379272461,False,7,b04a4_00044,2023-06-30_16-28-46,1688131726,22.57506537437439,24077,pe8.int.triton.aalto.fi,10.10.100.8,22.57506537437439,7
tensor(1.2373),0.898540484905243,3.4982290267944336,False,8,b04a4_00044,2023-06-30_16-28-50,1688131730,26.073294401168823,24077,pe8.int.triton.aalto.fi,10.10.100.8,26.073294401168823,8
tensor(1.3503),0.932468855381012,3.3762919902801514,False,9,b04a4_00044,2023-06-30_16-28-53,1688131733,29.449586391448975,24077,pe8.int.triton.aalto.fi,10.10.100.8,29.449586391448975,9
tensor(1.2893),0.9221167683601379,3.179661750793457,False,10,b04a4_00044,2023-06-30_16-28-56,1688131736,32.62924814224243,24077,pe8.int.triton.aalto.fi,10.10.100.8,32.62924814224243,10
