loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(2.0349),1.130678367614746,2.8413894176483154,False,1,b04a4_00530,2023-06-30_16-33-44,1688132024,2.8413894176483154,24077,pe8.int.triton.aalto.fi,10.10.100.8,2.8413894176483154,1
tensor(1.5250),1.0006510138511657,3.927500009536743,False,2,b04a4_00530,2023-06-30_16-33-48,1688132028,6.768889427185059,24077,pe8.int.triton.aalto.fi,10.10.100.8,6.768889427185059,2
tensor(1.9574),1.1449352025985717,2.259399175643921,False,3,b04a4_00530,2023-06-30_16-33-50,1688132030,9.02828860282898,24077,pe8.int.triton.aalto.fi,10.10.100.8,9.02828860282898,3
tensor(1.1862),0.8992459416389466,2.650864839553833,False,4,b04a4_00530,2023-06-30_16-33-53,1688132033,11.679153442382812,24077,pe8.int.triton.aalto.fi,10.10.100.8,11.679153442382812,4
tensor(1.1222),0.8767902851104736,3.4415338039398193,False,5,b04a4_00530,2023-06-30_16-33-56,1688132036,15.120687246322632,24077,pe8.int.triton.aalto.fi,10.10.100.8,15.120687246322632,5
tensor(1.0618),0.8475743174552918,4.316573143005371,False,6,b04a4_00530,2023-06-30_16-34-01,1688132041,19.437260389328003,24077,pe8.int.triton.aalto.fi,10.10.100.8,19.437260389328003,6
tensor(0.8733),0.7704373955726623,3.369130849838257,False,7,b04a4_00530,2023-06-30_16-34-04,1688132044,22.80639123916626,24077,pe8.int.triton.aalto.fi,10.10.100.8,22.80639123916626,7
tensor(0.7157),0.6993051171302795,3.414332389831543,False,8,b04a4_00530,2023-06-30_16-34-08,1688132048,26.220723628997803,24077,pe8.int.triton.aalto.fi,10.10.100.8,26.220723628997803,8
tensor(0.7661),0.725270676612854,3.274869441986084,False,9,b04a4_00530,2023-06-30_16-34-11,1688132051,29.495593070983887,24077,pe8.int.triton.aalto.fi,10.10.100.8,29.495593070983887,9
tensor(0.6512),0.6544640779495239,2.750411033630371,False,10,b04a4_00530,2023-06-30_16-34-14,1688132054,32.24600410461426,24077,pe8.int.triton.aalto.fi,10.10.100.8,32.24600410461426,10
