loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.6824),1.0138130187988281,1.6214971542358398,False,1,4467b_00772,2023-06-30_11-49-29,1688114969,1.6214971542358398,636,pe8.int.triton.aalto.fi,10.10.100.8,1.6214971542358398,1
tensor(1.8648),1.0715524792671203,2.9344544410705566,False,2,4467b_00772,2023-06-30_11-49-32,1688114972,4.5559515953063965,636,pe8.int.triton.aalto.fi,10.10.100.8,4.5559515953063965,2
tensor(1.3425),0.8940000891685486,6.647727966308594,False,3,4467b_00772,2023-06-30_11-49-38,1688114978,11.20367956161499,636,pe8.int.triton.aalto.fi,10.10.100.8,11.20367956161499,3
tensor(1.1902),0.8292265176773072,2.5604407787323,False,4,4467b_00772,2023-06-30_11-49-41,1688114981,13.76412034034729,636,pe8.int.triton.aalto.fi,10.10.100.8,13.76412034034729,4
tensor(1.2841),0.8826108336448669,3.048204183578491,False,5,4467b_00772,2023-06-30_11-49-44,1688114984,16.81232452392578,636,pe8.int.triton.aalto.fi,10.10.100.8,16.81232452392578,5
tensor(1.1480),0.8137361407279968,2.680318593978882,False,6,4467b_00772,2023-06-30_11-49-47,1688114987,19.492643117904663,636,pe8.int.triton.aalto.fi,10.10.100.8,19.492643117904663,6
tensor(1.2291),0.8695462584495545,3.7369136810302734,False,7,4467b_00772,2023-06-30_11-49-50,1688114990,23.229556798934937,636,pe8.int.triton.aalto.fi,10.10.100.8,23.229556798934937,7
tensor(1.1379),0.8358986496925354,3.617370367050171,False,8,4467b_00772,2023-06-30_11-49-54,1688114994,26.846927165985107,636,pe8.int.triton.aalto.fi,10.10.100.8,26.846927165985107,8
tensor(1.0062),0.7827703356742859,2.824934482574463,False,9,4467b_00772,2023-06-30_11-49-57,1688114997,29.67186164855957,636,pe8.int.triton.aalto.fi,10.10.100.8,29.67186164855957,9
tensor(0.8030),0.6828384399414062,4.781971216201782,False,10,4467b_00772,2023-06-30_11-50-02,1688115002,34.45383286476135,636,pe8.int.triton.aalto.fi,10.10.100.8,34.45383286476135,10
tensor(0.8659),0.7274959325790405,2.287014961242676,False,11,4467b_00772,2023-06-30_11-50-04,1688115004,36.74084782600403,636,pe8.int.triton.aalto.fi,10.10.100.8,36.74084782600403,11
tensor(0.6555),0.6112743854522705,4.751015663146973,False,12,4467b_00772,2023-06-30_11-50-09,1688115009,41.491863489151,636,pe8.int.triton.aalto.fi,10.10.100.8,41.491863489151,12
tensor(0.7006),0.6594144344329834,2.7052597999572754,False,13,4467b_00772,2023-06-30_11-50-11,1688115011,44.197123289108276,636,pe8.int.triton.aalto.fi,10.10.100.8,44.197123289108276,13
tensor(0.6451),0.6207097411155701,3.414287567138672,False,14,4467b_00772,2023-06-30_11-50-15,1688115015,47.61141085624695,636,pe8.int.triton.aalto.fi,10.10.100.8,47.61141085624695,14
tensor(0.6248),0.6053304314613343,3.2258880138397217,False,15,4467b_00772,2023-06-30_11-50-18,1688115018,50.83729887008667,636,pe8.int.triton.aalto.fi,10.10.100.8,50.83729887008667,15
tensor(0.7968),0.710586428642273,4.275416612625122,True,16,4467b_00772,2023-06-30_11-50-22,1688115022,55.11271548271179,636,pe8.int.triton.aalto.fi,10.10.100.8,55.11271548271179,16
