loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.7145),1.0050091385841369,1.157501459121704,False,1,4467b_01035,2023-06-30_11-55-00,1688115300,1.157501459121704,641,pe8.int.triton.aalto.fi,10.10.100.8,1.157501459121704,1
tensor(1.4044),0.9139034748077393,3.029390573501587,False,2,4467b_01035,2023-06-30_11-55-03,1688115303,4.186892032623291,641,pe8.int.triton.aalto.fi,10.10.100.8,4.186892032623291,2
tensor(1.0881),0.8097128987312316,2.8576772212982178,False,3,4467b_01035,2023-06-30_11-55-06,1688115306,7.044569253921509,641,pe8.int.triton.aalto.fi,10.10.100.8,7.044569253921509,3
tensor(0.9978),0.7744293928146362,2.261275291442871,False,4,4467b_01035,2023-06-30_11-55-08,1688115308,9.30584454536438,641,pe8.int.triton.aalto.fi,10.10.100.8,9.30584454536438,4
tensor(0.8541),0.7036640167236328,2.592447280883789,False,5,4467b_01035,2023-06-30_11-55-11,1688115311,11.898291826248169,641,pe8.int.triton.aalto.fi,10.10.100.8,11.898291826248169,5
tensor(0.5735),0.495550537109375,1.741563081741333,False,6,4467b_01035,2023-06-30_11-55-12,1688115312,13.639854907989502,641,pe8.int.triton.aalto.fi,10.10.100.8,13.639854907989502,6
tensor(0.7258),0.57921142578125,1.4786455631256104,False,7,4467b_01035,2023-06-30_11-55-14,1688115314,15.118500471115112,641,pe8.int.triton.aalto.fi,10.10.100.8,15.118500471115112,7
tensor(0.6794),0.6220733046531677,1.9399614334106445,False,8,4467b_01035,2023-06-30_11-55-16,1688115316,17.058461904525757,641,pe8.int.triton.aalto.fi,10.10.100.8,17.058461904525757,8
tensor(0.5035),0.47342678904533386,2.0563976764678955,False,9,4467b_01035,2023-06-30_11-55-18,1688115318,19.114859580993652,641,pe8.int.triton.aalto.fi,10.10.100.8,19.114859580993652,9
tensor(0.6873),0.6569057464599609,0.9330415725708008,False,10,4467b_01035,2023-06-30_11-55-19,1688115319,20.047901153564453,641,pe8.int.triton.aalto.fi,10.10.100.8,20.047901153564453,10
tensor(0.5439),0.5502148926258087,2.812822103500366,False,11,4467b_01035,2023-06-30_11-55-22,1688115322,22.86072325706482,641,pe8.int.triton.aalto.fi,10.10.100.8,22.86072325706482,11
tensor(0.5003),0.5239123046398163,2.8213107585906982,False,12,4467b_01035,2023-06-30_11-55-24,1688115324,25.682034015655518,641,pe8.int.triton.aalto.fi,10.10.100.8,25.682034015655518,12
tensor(0.4890),0.5220295548439026,2.5488510131835938,False,13,4467b_01035,2023-06-30_11-55-27,1688115327,28.23088502883911,641,pe8.int.triton.aalto.fi,10.10.100.8,28.23088502883911,13
tensor(0.4388),0.4568318545818329,3.2581615447998047,False,14,4467b_01035,2023-06-30_11-55-30,1688115330,31.489046573638916,641,pe8.int.triton.aalto.fi,10.10.100.8,31.489046573638916,14
tensor(0.5271),0.5635300040245056,2.4557132720947266,False,15,4467b_01035,2023-06-30_11-55-33,1688115333,33.94475984573364,641,pe8.int.triton.aalto.fi,10.10.100.8,33.94475984573364,15
tensor(0.6658),0.6471389412879944,3.661050319671631,True,16,4467b_01035,2023-06-30_11-55-36,1688115336,37.60581016540527,641,pe8.int.triton.aalto.fi,10.10.100.8,37.60581016540527,16
