loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.6648),1.0093801021575928,2.8625969886779785,False,1,4467b_00664,2023-06-30_11-46-02,1688114762,2.8625969886779785,635,pe8.int.triton.aalto.fi,10.10.100.8,2.8625969886779785,1
tensor(1.6414),1.0006465792655945,3.0418202877044678,False,2,4467b_00664,2023-06-30_11-46-05,1688114765,5.904417276382446,635,pe8.int.triton.aalto.fi,10.10.100.8,5.904417276382446,2
tensor(1.7285),1.0226077675819396,2.444066047668457,False,3,4467b_00664,2023-06-30_11-46-08,1688114768,8.348483324050903,635,pe8.int.triton.aalto.fi,10.10.100.8,8.348483324050903,3
tensor(1.5101),0.9665008902549743,5.012467384338379,True,4,4467b_00664,2023-06-30_11-46-13,1688114773,13.360950708389282,635,pe8.int.triton.aalto.fi,10.10.100.8,13.360950708389282,4
