loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.4860),0.9585137248039246,3.377068042755127,False,1,b04a4_00048,2023-06-30_16-28-31,1688131711,3.377068042755127,24080,pe8.int.triton.aalto.fi,10.10.100.8,3.377068042755127,1
tensor(1.3548),0.9232378363609314,3.3881726264953613,False,2,b04a4_00048,2023-06-30_16-28-34,1688131714,6.765240669250488,24080,pe8.int.triton.aalto.fi,10.10.100.8,6.765240669250488,2
tensor(1.4351),0.984439468383789,3.34005069732666,False,3,b04a4_00048,2023-06-30_16-28-37,1688131717,10.105291366577148,24080,pe8.int.triton.aalto.fi,10.10.100.8,10.105291366577148,3
tensor(1.0682),0.8394670605659484,3.4092354774475098,False,4,b04a4_00048,2023-06-30_16-28-41,1688131721,13.514526844024658,24080,pe8.int.triton.aalto.fi,10.10.100.8,13.514526844024658,4
tensor(1.2619),0.9158476233482361,3.7117276191711426,False,5,b04a4_00048,2023-06-30_16-28-44,1688131724,17.2262544631958,24080,pe8.int.triton.aalto.fi,10.10.100.8,17.2262544631958,5
tensor(1.1692),0.8760316252708436,3.3882272243499756,False,6,b04a4_00048,2023-06-30_16-28-48,1688131728,20.614481687545776,24080,pe8.int.triton.aalto.fi,10.10.100.8,20.614481687545776,6
tensor(1.2598),0.9224265575408935,3.4009528160095215,False,7,b04a4_00048,2023-06-30_16-28-51,1688131731,24.015434503555298,24080,pe8.int.triton.aalto.fi,10.10.100.8,24.015434503555298,7
tensor(1.1060),0.8544593095779419,3.3945019245147705,False,8,b04a4_00048,2023-06-30_16-28-55,1688131735,27.40993642807007,24080,pe8.int.triton.aalto.fi,10.10.100.8,27.40993642807007,8
tensor(1.1590),0.886738657951355,3.2992055416107178,False,9,b04a4_00048,2023-06-30_16-28-58,1688131738,30.709141969680786,24080,pe8.int.triton.aalto.fi,10.10.100.8,30.709141969680786,9
tensor(0.9607),0.7979086399078369,3.504129648208618,False,10,b04a4_00048,2023-06-30_16-29-01,1688131741,34.213271617889404,24080,pe8.int.triton.aalto.fi,10.10.100.8,34.213271617889404,10
