loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.7419),1.0363180041313171,0.2683141231536865,False,1,b04a4_00814,2023-06-30_16-37-10,1688132230,0.2683141231536865,24072,pe8.int.triton.aalto.fi,10.10.100.8,0.2683141231536865,1
tensor(1.6911),1.0261088609695435,3.398322105407715,False,2,b04a4_00814,2023-06-30_16-37-14,1688132234,3.6666362285614014,24072,pe8.int.triton.aalto.fi,10.10.100.8,3.6666362285614014,2
tensor(2.0920),1.103669321537018,2.461498975753784,False,3,b04a4_00814,2023-06-30_16-37-16,1688132236,6.1281352043151855,24072,pe8.int.triton.aalto.fi,10.10.100.8,6.1281352043151855,3
tensor(1.1874),0.88713618516922,1.487950325012207,False,4,b04a4_00814,2023-06-30_16-37-18,1688132238,7.616085529327393,24072,pe8.int.triton.aalto.fi,10.10.100.8,7.616085529327393,4
tensor(0.9934),0.7987672328948975,3.5289559364318848,False,5,b04a4_00814,2023-06-30_16-37-21,1688132241,11.145041465759277,24072,pe8.int.triton.aalto.fi,10.10.100.8,11.145041465759277,5
tensor(0.9732),0.7921785116195679,1.4076557159423828,False,6,b04a4_00814,2023-06-30_16-37-23,1688132243,12.55269718170166,24072,pe8.int.triton.aalto.fi,10.10.100.8,12.55269718170166,6
tensor(0.9294),0.7641986966133117,5.627511501312256,False,7,b04a4_00814,2023-06-30_16-37-28,1688132248,18.180208683013916,24072,pe8.int.triton.aalto.fi,10.10.100.8,18.180208683013916,7
tensor(0.8742),0.7422611236572265,3.098130941390991,False,8,b04a4_00814,2023-06-30_16-37-31,1688132251,21.278339624404907,24072,pe8.int.triton.aalto.fi,10.10.100.8,21.278339624404907,8
tensor(0.8024),0.7240435004234314,2.1337192058563232,False,9,b04a4_00814,2023-06-30_16-37-33,1688132253,23.41205883026123,24072,pe8.int.triton.aalto.fi,10.10.100.8,23.41205883026123,9
tensor(0.7054),0.6498296022415161,3.3251287937164307,False,10,b04a4_00814,2023-06-30_16-37-37,1688132257,26.73718762397766,24072,pe8.int.triton.aalto.fi,10.10.100.8,26.73718762397766,10
