loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.8887),1.072893500328064,3.0411884784698486,False,1,b04a4_00045,2023-06-30_16-28-28,1688131708,3.0411884784698486,24075,pe8.int.triton.aalto.fi,10.10.100.8,3.0411884784698486,1
tensor(1.5348),0.9881549715995789,3.183300018310547,False,2,b04a4_00045,2023-06-30_16-28-32,1688131712,6.2244884967803955,24075,pe8.int.triton.aalto.fi,10.10.100.8,6.2244884967803955,2
tensor(1.3484),0.931297242641449,3.135401725769043,False,3,b04a4_00045,2023-06-30_16-28-35,1688131715,9.359890222549438,24075,pe8.int.triton.aalto.fi,10.10.100.8,9.359890222549438,3
tensor(1.1860),0.8655023694038391,3.2188520431518555,False,4,b04a4_00045,2023-06-30_16-28-38,1688131718,12.578742265701294,24075,pe8.int.triton.aalto.fi,10.10.100.8,12.578742265701294,4
tensor(1.0997),0.8390084385871888,3.355781316757202,False,5,b04a4_00045,2023-06-30_16-28-41,1688131721,15.934523582458496,24075,pe8.int.triton.aalto.fi,10.10.100.8,15.934523582458496,5
tensor(1.1156),0.8479056119918823,3.1684184074401855,False,6,b04a4_00045,2023-06-30_16-28-44,1688131724,19.10294198989868,24075,pe8.int.triton.aalto.fi,10.10.100.8,19.10294198989868,6
tensor(1.1116),0.8452024221420288,3.1020116806030273,False,7,b04a4_00045,2023-06-30_16-28-48,1688131728,22.20495367050171,24075,pe8.int.triton.aalto.fi,10.10.100.8,22.20495367050171,7
tensor(1.2929),0.9107908368110657,3.2190027236938477,False,8,b04a4_00045,2023-06-30_16-28-51,1688131731,25.423956394195557,24075,pe8.int.triton.aalto.fi,10.10.100.8,25.423956394195557,8
tensor(1.0710),0.8251681327819824,3.0580122470855713,False,9,b04a4_00045,2023-06-30_16-28-54,1688131734,28.481968641281128,24075,pe8.int.triton.aalto.fi,10.10.100.8,28.481968641281128,9
tensor(1.1147),0.8568035244941712,3.1443941593170166,False,10,b04a4_00045,2023-06-30_16-28-57,1688131737,31.626362800598145,24075,pe8.int.triton.aalto.fi,10.10.100.8,31.626362800598145,10
