loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(2.0053),1.1104526758193969,1.0160162448883057,False,1,4467b_00487,2023-06-30_11-42-32,1688114552,1.0160162448883057,641,pe8.int.triton.aalto.fi,10.10.100.8,1.0160162448883057,1
tensor(1.1535),0.8650707006454468,3.3274829387664795,False,2,4467b_00487,2023-06-30_11-42-36,1688114556,4.343499183654785,641,pe8.int.triton.aalto.fi,10.10.100.8,4.343499183654785,2
tensor(1.1089),0.8528085589408875,2.9351041316986084,False,3,4467b_00487,2023-06-30_11-42-39,1688114559,7.2786033153533936,641,pe8.int.triton.aalto.fi,10.10.100.8,7.2786033153533936,3
tensor(0.9252),0.7915108442306519,2.9216997623443604,False,4,4467b_00487,2023-06-30_11-42-42,1688114562,10.200303077697754,641,pe8.int.triton.aalto.fi,10.10.100.8,10.200303077697754,4
tensor(0.8680),0.7566257119178772,2.752342700958252,False,5,4467b_00487,2023-06-30_11-42-44,1688114564,12.952645778656006,641,pe8.int.triton.aalto.fi,10.10.100.8,12.952645778656006,5
tensor(0.8508),0.7430178880691528,3.12919545173645,False,6,4467b_00487,2023-06-30_11-42-48,1688114568,16.081841230392456,641,pe8.int.triton.aalto.fi,10.10.100.8,16.081841230392456,6
tensor(0.6204),0.6115127444267273,3.239690065383911,False,7,4467b_00487,2023-06-30_11-42-51,1688114571,19.321531295776367,641,pe8.int.triton.aalto.fi,10.10.100.8,19.321531295776367,7
tensor(0.5774),0.6196427583694458,3.7687106132507324,False,8,4467b_00487,2023-06-30_11-42-55,1688114575,23.0902419090271,641,pe8.int.triton.aalto.fi,10.10.100.8,23.0902419090271,8
tensor(1.0755),0.8493798732757568,2.9699759483337402,False,9,4467b_00487,2023-06-30_11-42-58,1688114578,26.06021785736084,641,pe8.int.triton.aalto.fi,10.10.100.8,26.06021785736084,9
tensor(0.4745),0.5364919364452362,3.2250800132751465,False,10,4467b_00487,2023-06-30_11-43-01,1688114581,29.285297870635986,641,pe8.int.triton.aalto.fi,10.10.100.8,29.285297870635986,10
tensor(0.4790),0.5219421207904815,3.1044979095458984,False,11,4467b_00487,2023-06-30_11-43-04,1688114584,32.389795780181885,641,pe8.int.triton.aalto.fi,10.10.100.8,32.389795780181885,11
tensor(0.5240),0.5794331431388855,4.378537654876709,False,12,4467b_00487,2023-06-30_11-43-08,1688114588,36.768333435058594,641,pe8.int.triton.aalto.fi,10.10.100.8,36.768333435058594,12
tensor(0.5508),0.5751961171627045,3.2528653144836426,False,13,4467b_00487,2023-06-30_11-43-11,1688114591,40.021198749542236,641,pe8.int.triton.aalto.fi,10.10.100.8,40.021198749542236,13
tensor(0.5429),0.5527507841587067,3.930023193359375,False,14,4467b_00487,2023-06-30_11-43-15,1688114595,43.95122194290161,641,pe8.int.triton.aalto.fi,10.10.100.8,43.95122194290161,14
tensor(0.4678),0.5263761043548584,1.8656508922576904,False,15,4467b_00487,2023-06-30_11-43-17,1688114597,45.8168728351593,641,pe8.int.triton.aalto.fi,10.10.100.8,45.8168728351593,15
tensor(0.6422),0.6572614789009095,3.479806661605835,True,16,4467b_00487,2023-06-30_11-43-21,1688114601,49.29667949676514,641,pe8.int.triton.aalto.fi,10.10.100.8,49.29667949676514,16
