loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.3428),0.9589990973472595,2.9676403999328613,False,1,4467b_00176,2023-06-30_11-34-22,1688114062,2.9676403999328613,637,pe8.int.triton.aalto.fi,10.10.100.8,2.9676403999328613,1
tensor(1.2182),0.9023333311080932,3.063657522201538,False,2,4467b_00176,2023-06-30_11-34-25,1688114065,6.031297922134399,637,pe8.int.triton.aalto.fi,10.10.100.8,6.031297922134399,2
tensor(1.2244),0.9063280463218689,2.965268611907959,False,3,4467b_00176,2023-06-30_11-34-28,1688114068,8.996566534042358,637,pe8.int.triton.aalto.fi,10.10.100.8,8.996566534042358,3
tensor(1.3699),0.9528988242149353,3.053865432739258,True,4,4467b_00176,2023-06-30_11-34-31,1688114071,12.050431966781616,637,pe8.int.triton.aalto.fi,10.10.100.8,12.050431966781616,4
