loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.4270),0.9066354513168335,2.378378391265869,False,1,4467b_01012,2023-06-30_11-54-18,1688115258,2.378378391265869,643,pe8.int.triton.aalto.fi,10.10.100.8,2.378378391265869,1
tensor(1.2384),0.8464099764823914,3.1709234714508057,False,2,4467b_01012,2023-06-30_11-54-21,1688115261,5.549301862716675,643,pe8.int.triton.aalto.fi,10.10.100.8,5.549301862716675,2
tensor(1.2138),0.8351631164550781,2.7408835887908936,False,3,4467b_01012,2023-06-30_11-54-24,1688115264,8.290185451507568,643,pe8.int.triton.aalto.fi,10.10.100.8,8.290185451507568,3
tensor(1.3126),0.8735697984695434,3.2833573818206787,False,4,4467b_01012,2023-06-30_11-54-28,1688115268,11.573542833328247,643,pe8.int.triton.aalto.fi,10.10.100.8,11.573542833328247,4
tensor(1.1695),0.8157392263412475,0.9765238761901855,False,5,4467b_01012,2023-06-30_11-54-28,1688115268,12.550066709518433,643,pe8.int.triton.aalto.fi,10.10.100.8,12.550066709518433,5
tensor(1.3144),0.8820671558380127,3.230294942855835,False,6,4467b_01012,2023-06-30_11-54-32,1688115272,15.780361652374268,643,pe8.int.triton.aalto.fi,10.10.100.8,15.780361652374268,6
tensor(1.1513),0.8167829513549805,1.4406797885894775,False,7,4467b_01012,2023-06-30_11-54-33,1688115273,17.221041440963745,643,pe8.int.triton.aalto.fi,10.10.100.8,17.221041440963745,7
tensor(1.1951),0.8379849195480347,0.8642368316650391,False,8,4467b_01012,2023-06-30_11-54-34,1688115274,18.085278272628784,643,pe8.int.triton.aalto.fi,10.10.100.8,18.085278272628784,8
tensor(1.1464),0.8203803181648255,3.284978151321411,False,9,4467b_01012,2023-06-30_11-54-37,1688115277,21.370256423950195,643,pe8.int.triton.aalto.fi,10.10.100.8,21.370256423950195,9
tensor(1.1262),0.8025175929069519,1.1817970275878906,False,10,4467b_01012,2023-06-30_11-54-38,1688115278,22.552053451538086,643,pe8.int.triton.aalto.fi,10.10.100.8,22.552053451538086,10
tensor(1.1161),0.7998509645462036,0.5118529796600342,False,11,4467b_01012,2023-06-30_11-54-39,1688115279,23.06390643119812,643,pe8.int.triton.aalto.fi,10.10.100.8,23.06390643119812,11
tensor(1.0463),0.7619806051254272,1.027538776397705,False,12,4467b_01012,2023-06-30_11-54-40,1688115280,24.091445207595825,643,pe8.int.triton.aalto.fi,10.10.100.8,24.091445207595825,12
tensor(1.0655),0.7942538738250733,0.40682554244995117,False,13,4467b_01012,2023-06-30_11-54-40,1688115280,24.498270750045776,643,pe8.int.triton.aalto.fi,10.10.100.8,24.498270750045776,13
tensor(0.9692),0.7497847080230713,2.9933876991271973,False,14,4467b_01012,2023-06-30_11-54-43,1688115283,27.491658449172974,643,pe8.int.triton.aalto.fi,10.10.100.8,27.491658449172974,14
tensor(0.7941),0.6257791519165039,2.5710833072662354,False,15,4467b_01012,2023-06-30_11-54-46,1688115286,30.06274175643921,643,pe8.int.triton.aalto.fi,10.10.100.8,30.06274175643921,15
tensor(0.6803),0.599290668964386,5.051089286804199,True,16,4467b_01012,2023-06-30_11-54-51,1688115291,35.11383104324341,643,pe8.int.triton.aalto.fi,10.10.100.8,35.11383104324341,16
