loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.7347),1.0447173714637756,2.098867654800415,False,1,b04a4_00463,2023-06-30_16-32-57,1688131977,2.098867654800415,24079,pe8.int.triton.aalto.fi,10.10.100.8,2.098867654800415,1
tensor(1.6885),1.0252951025962829,2.3459644317626953,False,2,b04a4_00463,2023-06-30_16-32-59,1688131979,4.44483208656311,24079,pe8.int.triton.aalto.fi,10.10.100.8,4.44483208656311,2
tensor(1.5372),0.9925503969192505,3.942359209060669,False,3,b04a4_00463,2023-06-30_16-33-03,1688131983,8.38719129562378,24079,pe8.int.triton.aalto.fi,10.10.100.8,8.38719129562378,3
tensor(1.4176),0.9616635560989379,2.291024923324585,True,4,b04a4_00463,2023-06-30_16-33-05,1688131985,10.678216218948364,24079,pe8.int.triton.aalto.fi,10.10.100.8,10.678216218948364,4
