loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.6901),0.985056734085083,3.2066566944122314,False,1,4467b_00064,2023-06-30_11-32-21,1688113941,3.2066566944122314,641,pe8.int.triton.aalto.fi,10.10.100.8,3.2066566944122314,1
tensor(1.3138),0.8853466153144837,3.29164981842041,False,2,4467b_00064,2023-06-30_11-32-24,1688113944,6.498306512832642,641,pe8.int.triton.aalto.fi,10.10.100.8,6.498306512832642,2
tensor(1.1248),0.8077210068702698,3.1851677894592285,False,3,4467b_00064,2023-06-30_11-32-27,1688113947,9.68347430229187,641,pe8.int.triton.aalto.fi,10.10.100.8,9.68347430229187,3
tensor(1.0965),0.804406714439392,3.3888587951660156,False,4,4467b_00064,2023-06-30_11-32-31,1688113951,13.072333097457886,641,pe8.int.triton.aalto.fi,10.10.100.8,13.072333097457886,4
tensor(0.9066),0.7224347114562988,3.3426222801208496,False,5,4467b_00064,2023-06-30_11-32-34,1688113954,16.414955377578735,641,pe8.int.triton.aalto.fi,10.10.100.8,16.414955377578735,5
tensor(1.1201),0.8380032896995544,3.2220587730407715,False,6,4467b_00064,2023-06-30_11-32-37,1688113957,19.637014150619507,641,pe8.int.triton.aalto.fi,10.10.100.8,19.637014150619507,6
tensor(0.9326),0.764844787120819,3.664658308029175,False,7,4467b_00064,2023-06-30_11-32-41,1688113961,23.30167245864868,641,pe8.int.triton.aalto.fi,10.10.100.8,23.30167245864868,7
tensor(0.9294),0.770687210559845,3.375553607940674,False,8,4467b_00064,2023-06-30_11-32-44,1688113964,26.677226066589355,641,pe8.int.triton.aalto.fi,10.10.100.8,26.677226066589355,8
tensor(0.7574),0.6526748418807984,3.2336928844451904,False,9,4467b_00064,2023-06-30_11-32-48,1688113968,29.910918951034546,641,pe8.int.triton.aalto.fi,10.10.100.8,29.910918951034546,9
tensor(0.9185),0.7537303447723389,3.3098108768463135,False,10,4467b_00064,2023-06-30_11-32-51,1688113971,33.22072982788086,641,pe8.int.triton.aalto.fi,10.10.100.8,33.22072982788086,10
tensor(0.7862),0.6853801012039185,3.2730722427368164,False,11,4467b_00064,2023-06-30_11-32-54,1688113974,36.493802070617676,641,pe8.int.triton.aalto.fi,10.10.100.8,36.493802070617676,11
tensor(0.8004),0.702510404586792,3.230051279067993,False,12,4467b_00064,2023-06-30_11-32-57,1688113977,39.72385334968567,641,pe8.int.triton.aalto.fi,10.10.100.8,39.72385334968567,12
tensor(0.8641),0.7449295401573182,3.351712465286255,False,13,4467b_00064,2023-06-30_11-33-01,1688113981,43.075565814971924,641,pe8.int.triton.aalto.fi,10.10.100.8,43.075565814971924,13
tensor(0.7758),0.6957740187644958,3.377183437347412,False,14,4467b_00064,2023-06-30_11-33-04,1688113984,46.452749252319336,641,pe8.int.triton.aalto.fi,10.10.100.8,46.452749252319336,14
tensor(0.8992),0.7380253791809082,3.0997910499572754,False,15,4467b_00064,2023-06-30_11-33-07,1688113987,49.55254030227661,641,pe8.int.triton.aalto.fi,10.10.100.8,49.55254030227661,15
tensor(0.8985),0.7629698872566223,3.208422899246216,True,16,4467b_00064,2023-06-30_11-33-10,1688113990,52.76096320152283,641,pe8.int.triton.aalto.fi,10.10.100.8,52.76096320152283,16
