loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.3290),0.9605862140655518,1.8011224269866943,False,1,b04a4_00903,2023-06-30_16-38-12,1688132292,1.8011224269866943,24075,pe8.int.triton.aalto.fi,10.10.100.8,1.8011224269866943,1
tensor(1.1716),0.8847846508026123,2.949242353439331,False,2,b04a4_00903,2023-06-30_16-38-15,1688132295,4.750364780426025,24075,pe8.int.triton.aalto.fi,10.10.100.8,4.750364780426025,2
tensor(1.2706),0.9184976935386657,1.835521936416626,False,3,b04a4_00903,2023-06-30_16-38-17,1688132297,6.585886716842651,24075,pe8.int.triton.aalto.fi,10.10.100.8,6.585886716842651,3
tensor(1.0785),0.8518997311592102,1.324951410293579,False,4,b04a4_00903,2023-06-30_16-38-18,1688132298,7.9108381271362305,24075,pe8.int.triton.aalto.fi,10.10.100.8,7.9108381271362305,4
tensor(1.2603),0.9150699138641357,3.7080485820770264,False,5,b04a4_00903,2023-06-30_16-38-22,1688132302,11.618886709213257,24075,pe8.int.triton.aalto.fi,10.10.100.8,11.618886709213257,5
tensor(1.1555),0.8934065818786621,1.6238453388214111,False,6,b04a4_00903,2023-06-30_16-38-24,1688132304,13.242732048034668,24075,pe8.int.triton.aalto.fi,10.10.100.8,13.242732048034668,6
tensor(1.2475),0.9084152102470398,1.563812494277954,False,7,b04a4_00903,2023-06-30_16-38-25,1688132305,14.806544542312622,24075,pe8.int.triton.aalto.fi,10.10.100.8,14.806544542312622,7
tensor(1.0553),0.8478386163711548,3.481748580932617,False,8,b04a4_00903,2023-06-30_16-38-29,1688132309,18.28829312324524,24075,pe8.int.triton.aalto.fi,10.10.100.8,18.28829312324524,8
tensor(0.9867),0.820134162902832,2.4481570720672607,False,9,b04a4_00903,2023-06-30_16-38-31,1688132311,20.7364501953125,24075,pe8.int.triton.aalto.fi,10.10.100.8,20.7364501953125,9
tensor(1.1530),0.8858046412467957,3.5853474140167236,False,10,b04a4_00903,2023-06-30_16-38-35,1688132315,24.321797609329224,24075,pe8.int.triton.aalto.fi,10.10.100.8,24.321797609329224,10
