loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.8371),1.0974454760551453,2.3865058422088623,False,1,b04a4_01059,2023-06-30_16-40-11,1688132411,2.3865058422088623,24075,pe8.int.triton.aalto.fi,10.10.100.8,2.3865058422088623,1
tensor(1.0233),0.8493059515953064,2.8101680278778076,False,2,b04a4_01059,2023-06-30_16-40-14,1688132414,5.19667387008667,24075,pe8.int.triton.aalto.fi,10.10.100.8,5.19667387008667,2
tensor(0.6538),0.6463973999023438,2.5010411739349365,False,3,b04a4_01059,2023-06-30_16-40-17,1688132417,7.6977150440216064,24075,pe8.int.triton.aalto.fi,10.10.100.8,7.6977150440216064,3
tensor(0.8467),0.7706231951713562,1.6025524139404297,False,4,b04a4_01059,2023-06-30_16-40-18,1688132418,9.300267457962036,24075,pe8.int.triton.aalto.fi,10.10.100.8,9.300267457962036,4
tensor(0.8162),0.7446350932121277,1.506852149963379,False,5,b04a4_01059,2023-06-30_16-40-20,1688132420,10.807119607925415,24075,pe8.int.triton.aalto.fi,10.10.100.8,10.807119607925415,5
tensor(0.8122),0.7487987756729126,2.2120628356933594,False,6,b04a4_01059,2023-06-30_16-40-22,1688132422,13.019182443618774,24075,pe8.int.triton.aalto.fi,10.10.100.8,13.019182443618774,6
tensor(0.9241),0.7905085325241089,5.14026141166687,False,7,b04a4_01059,2023-06-30_16-40-27,1688132427,18.159443855285645,24075,pe8.int.triton.aalto.fi,10.10.100.8,18.159443855285645,7
tensor(0.7546),0.7212654232978821,1.8483412265777588,False,8,b04a4_01059,2023-06-30_16-40-29,1688132429,20.007785081863403,24075,pe8.int.triton.aalto.fi,10.10.100.8,20.007785081863403,8
tensor(1.2236),0.8983208060264587,1.116091251373291,False,9,b04a4_01059,2023-06-30_16-40-30,1688132430,21.123876333236694,24075,pe8.int.triton.aalto.fi,10.10.100.8,21.123876333236694,9
tensor(1.0153),0.8442937731742859,2.7144460678100586,False,10,b04a4_01059,2023-06-30_16-40-33,1688132433,23.838322401046753,24075,pe8.int.triton.aalto.fi,10.10.100.8,23.838322401046753,10
