loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.5924),1.0429197907447816,0.8487281799316406,False,1,b04a4_01057,2023-06-30_16-40-20,1688132420,0.8487281799316406,24071,pe8.int.triton.aalto.fi,10.10.100.8,0.8487281799316406,1
tensor(1.0302),0.841655719280243,0.9379935264587402,False,2,b04a4_01057,2023-06-30_16-40-21,1688132421,1.7867217063903809,24071,pe8.int.triton.aalto.fi,10.10.100.8,1.7867217063903809,2
tensor(1.0543),0.8596628904342651,1.232590913772583,False,3,b04a4_01057,2023-06-30_16-40-22,1688132422,3.019312620162964,24071,pe8.int.triton.aalto.fi,10.10.100.8,3.019312620162964,3
tensor(1.1150),0.8891514897346496,5.0186381340026855,False,4,b04a4_01057,2023-06-30_16-40-27,1688132427,8.03795075416565,24071,pe8.int.triton.aalto.fi,10.10.100.8,8.03795075416565,4
tensor(0.8484),0.7541145324707031,1.931643009185791,False,5,b04a4_01057,2023-06-30_16-40-29,1688132429,9.96959376335144,24071,pe8.int.triton.aalto.fi,10.10.100.8,9.96959376335144,5
tensor(0.7873),0.7268738627433777,4.101966381072998,False,6,b04a4_01057,2023-06-30_16-40-33,1688132433,14.071560144424438,24071,pe8.int.triton.aalto.fi,10.10.100.8,14.071560144424438,6
tensor(0.7809),0.7268883109092712,1.7597792148590088,False,7,b04a4_01057,2023-06-30_16-40-35,1688132435,15.831339359283447,24071,pe8.int.triton.aalto.fi,10.10.100.8,15.831339359283447,7
tensor(0.7994),0.7358200907707214,6.7249791622161865,False,8,b04a4_01057,2023-06-30_16-40-42,1688132442,22.556318521499634,24071,pe8.int.triton.aalto.fi,10.10.100.8,22.556318521499634,8
tensor(0.7446),0.7074219465255738,4.163878917694092,False,9,b04a4_01057,2023-06-30_16-40-46,1688132446,26.720197439193726,24071,pe8.int.triton.aalto.fi,10.10.100.8,26.720197439193726,9
tensor(0.5058),0.5697446227073669,3.299919605255127,False,10,b04a4_01057,2023-06-30_16-40-49,1688132449,30.020117044448853,24071,pe8.int.triton.aalto.fi,10.10.100.8,30.020117044448853,10
