loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.7105),1.0231478095054627,3.2017130851745605,False,1,b04a4_00110,2023-06-30_16-29-11,1688131751,3.2017130851745605,24078,pe8.int.triton.aalto.fi,10.10.100.8,3.2017130851745605,1
tensor(1.4260),0.9508681297302246,3.1142690181732178,False,2,b04a4_00110,2023-06-30_16-29-14,1688131754,6.315982103347778,24078,pe8.int.triton.aalto.fi,10.10.100.8,6.315982103347778,2
tensor(1.0529),0.8075322985649109,2.790769577026367,False,3,b04a4_00110,2023-06-30_16-29-17,1688131757,9.106751680374146,24078,pe8.int.triton.aalto.fi,10.10.100.8,9.106751680374146,3
tensor(0.9635),0.7741748571395874,3.3233234882354736,False,4,b04a4_00110,2023-06-30_16-29-20,1688131760,12.43007516860962,24078,pe8.int.triton.aalto.fi,10.10.100.8,12.43007516860962,4
tensor(1.2162),0.8871553540229797,3.0957272052764893,False,5,b04a4_00110,2023-06-30_16-29-23,1688131763,15.525802373886108,24078,pe8.int.triton.aalto.fi,10.10.100.8,15.525802373886108,5
tensor(0.9408),0.787190294265747,3.17374324798584,False,6,b04a4_00110,2023-06-30_16-29-26,1688131766,18.69954562187195,24078,pe8.int.triton.aalto.fi,10.10.100.8,18.69954562187195,6
tensor(0.7680),0.6803060650825501,3.017683744430542,False,7,b04a4_00110,2023-06-30_16-29-29,1688131769,21.71722936630249,24078,pe8.int.triton.aalto.fi,10.10.100.8,21.71722936630249,7
tensor(0.7064),0.6385999202728272,3.0280911922454834,False,8,b04a4_00110,2023-06-30_16-29-33,1688131773,24.745320558547974,24078,pe8.int.triton.aalto.fi,10.10.100.8,24.745320558547974,8
tensor(0.7560),0.6752466678619384,3.116666078567505,False,9,b04a4_00110,2023-06-30_16-29-36,1688131776,27.86198663711548,24078,pe8.int.triton.aalto.fi,10.10.100.8,27.86198663711548,9
tensor(0.6261),0.595805037021637,3.0754873752593994,False,10,b04a4_00110,2023-06-30_16-29-39,1688131779,30.937474012374878,24078,pe8.int.triton.aalto.fi,10.10.100.8,30.937474012374878,10
