loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.9369),1.102308201789856,3.3252344131469727,False,1,b04a4_00686,2023-06-30_16-35-15,1688132115,3.3252344131469727,24071,pe8.int.triton.aalto.fi,10.10.100.8,3.3252344131469727,1
tensor(1.4081),0.9541014909744263,6.179696559906006,False,2,b04a4_00686,2023-06-30_16-35-21,1688132121,9.504930973052979,24071,pe8.int.triton.aalto.fi,10.10.100.8,9.504930973052979,2
tensor(1.3663),0.9550049185752869,3.2631378173828125,False,3,b04a4_00686,2023-06-30_16-35-24,1688132124,12.768068790435791,24071,pe8.int.triton.aalto.fi,10.10.100.8,12.768068790435791,3
tensor(1.1441),0.8592184662818909,1.6692569255828857,False,4,b04a4_00686,2023-06-30_16-35-26,1688132126,14.437325716018677,24071,pe8.int.triton.aalto.fi,10.10.100.8,14.437325716018677,4
tensor(1.4470),0.9809374332427978,3.594721555709839,False,5,b04a4_00686,2023-06-30_16-35-30,1688132130,18.032047271728516,24071,pe8.int.triton.aalto.fi,10.10.100.8,18.032047271728516,5
tensor(1.5532),1.030278253555298,2.048241376876831,False,6,b04a4_00686,2023-06-30_16-35-32,1688132132,20.080288648605347,24071,pe8.int.triton.aalto.fi,10.10.100.8,20.080288648605347,6
tensor(1.5552),1.024973201751709,2.1004457473754883,False,7,b04a4_00686,2023-06-30_16-35-34,1688132134,22.180734395980835,24071,pe8.int.triton.aalto.fi,10.10.100.8,22.180734395980835,7
tensor(1.4324),0.984608793258667,4.247826337814331,False,8,b04a4_00686,2023-06-30_16-35-38,1688132138,26.428560733795166,24071,pe8.int.triton.aalto.fi,10.10.100.8,26.428560733795166,8
tensor(1.3604),0.960685920715332,6.031738519668579,False,9,b04a4_00686,2023-06-30_16-35-44,1688132144,32.460299253463745,24071,pe8.int.triton.aalto.fi,10.10.100.8,32.460299253463745,9
tensor(1.0810),0.8527144432067871,1.3250529766082764,False,10,b04a4_00686,2023-06-30_16-35-45,1688132145,33.78535223007202,24071,pe8.int.triton.aalto.fi,10.10.100.8,33.78535223007202,10
