loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.4815),0.994997215270996,2.949711561203003,False,1,4467b_00045,2023-06-30_11-32-00,1688113920,2.949711561203003,644,pe8.int.triton.aalto.fi,10.10.100.8,2.949711561203003,1
tensor(1.2688),0.9138918995857239,2.904413938522339,False,2,4467b_00045,2023-06-30_11-32-03,1688113923,5.854125499725342,644,pe8.int.triton.aalto.fi,10.10.100.8,5.854125499725342,2
tensor(1.3047),0.9383095264434814,2.9283125400543213,False,3,4467b_00045,2023-06-30_11-32-06,1688113926,8.782438039779663,644,pe8.int.triton.aalto.fi,10.10.100.8,8.782438039779663,3
tensor(1.0254),0.8193973302841187,2.8905041217803955,False,4,4467b_00045,2023-06-30_11-32-09,1688113929,11.672942161560059,644,pe8.int.triton.aalto.fi,10.10.100.8,11.672942161560059,4
tensor(1.0451),0.8344927072525025,2.9807212352752686,False,5,4467b_00045,2023-06-30_11-32-11,1688113931,14.653663396835327,644,pe8.int.triton.aalto.fi,10.10.100.8,14.653663396835327,5
tensor(1.0932),0.8567874789237976,2.9020960330963135,False,6,4467b_00045,2023-06-30_11-32-14,1688113934,17.55575942993164,644,pe8.int.triton.aalto.fi,10.10.100.8,17.55575942993164,6
tensor(1.0706),0.854256808757782,2.9831905364990234,False,7,4467b_00045,2023-06-30_11-32-17,1688113937,20.538949966430664,644,pe8.int.triton.aalto.fi,10.10.100.8,20.538949966430664,7
tensor(1.0012),0.8177556753158569,2.9399123191833496,False,8,4467b_00045,2023-06-30_11-32-20,1688113940,23.478862285614014,644,pe8.int.triton.aalto.fi,10.10.100.8,23.478862285614014,8
tensor(1.0014),0.8182956576347351,2.958125591278076,False,9,4467b_00045,2023-06-30_11-32-23,1688113943,26.43698787689209,644,pe8.int.triton.aalto.fi,10.10.100.8,26.43698787689209,9
tensor(0.9938),0.8145127773284913,2.965989589691162,False,10,4467b_00045,2023-06-30_11-32-26,1688113946,29.402977466583252,644,pe8.int.triton.aalto.fi,10.10.100.8,29.402977466583252,10
tensor(1.1137),0.8706082105636597,2.904768228530884,False,11,4467b_00045,2023-06-30_11-32-29,1688113949,32.307745695114136,644,pe8.int.triton.aalto.fi,10.10.100.8,32.307745695114136,11
tensor(0.9868),0.8161992073059082,2.7386837005615234,False,12,4467b_00045,2023-06-30_11-32-32,1688113952,35.04642939567566,644,pe8.int.triton.aalto.fi,10.10.100.8,35.04642939567566,12
tensor(1.4418),0.968334698677063,3.1766598224639893,False,13,4467b_00045,2023-06-30_11-32-35,1688113955,38.22308921813965,644,pe8.int.triton.aalto.fi,10.10.100.8,38.22308921813965,13
tensor(0.9745),0.8133905053138732,2.802762031555176,False,14,4467b_00045,2023-06-30_11-32-38,1688113958,41.025851249694824,644,pe8.int.triton.aalto.fi,10.10.100.8,41.025851249694824,14
tensor(1.0064),0.8276924371719361,3.0112898349761963,False,15,4467b_00045,2023-06-30_11-32-41,1688113961,44.03714108467102,644,pe8.int.triton.aalto.fi,10.10.100.8,44.03714108467102,15
tensor(1.0821),0.8554620146751404,2.787546396255493,True,16,4467b_00045,2023-06-30_11-32-44,1688113964,46.824687480926514,644,pe8.int.triton.aalto.fi,10.10.100.8,46.824687480926514,16
