loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.5378),1.0027994990348816,3.169609546661377,False,1,4467b_00135,2023-06-30_11-33-30,1688114010,3.169609546661377,640,pe8.int.triton.aalto.fi,10.10.100.8,3.169609546661377,1
tensor(1.2740),0.925920569896698,3.296638250350952,False,2,4467b_00135,2023-06-30_11-33-33,1688114013,6.466247797012329,640,pe8.int.triton.aalto.fi,10.10.100.8,6.466247797012329,2
tensor(1.0581),0.8550304055213929,3.295530319213867,False,3,4467b_00135,2023-06-30_11-33-36,1688114016,9.761778116226196,640,pe8.int.triton.aalto.fi,10.10.100.8,9.761778116226196,3
tensor(1.0774),0.8644993424415588,3.215592384338379,False,4,4467b_00135,2023-06-30_11-33-40,1688114020,12.977370500564575,640,pe8.int.triton.aalto.fi,10.10.100.8,12.977370500564575,4
tensor(1.1301),0.8774880647659302,3.2261266708374023,False,5,4467b_00135,2023-06-30_11-33-43,1688114023,16.203497171401978,640,pe8.int.triton.aalto.fi,10.10.100.8,16.203497171401978,5
tensor(1.0214),0.84047611951828,3.33597993850708,False,6,4467b_00135,2023-06-30_11-33-46,1688114026,19.539477109909058,640,pe8.int.triton.aalto.fi,10.10.100.8,19.539477109909058,6
tensor(1.0254),0.8399083137512207,3.334327220916748,False,7,4467b_00135,2023-06-30_11-33-50,1688114030,22.873804330825806,640,pe8.int.triton.aalto.fi,10.10.100.8,22.873804330825806,7
tensor(0.9464),0.8084237098693847,3.5528316497802734,False,8,4467b_00135,2023-06-30_11-33-53,1688114033,26.42663598060608,640,pe8.int.triton.aalto.fi,10.10.100.8,26.42663598060608,8
tensor(0.8750),0.7767854571342468,3.243319511413574,False,9,4467b_00135,2023-06-30_11-33-56,1688114036,29.669955492019653,640,pe8.int.triton.aalto.fi,10.10.100.8,29.669955492019653,9
tensor(0.7977),0.7374228119850159,3.320479154586792,False,10,4467b_00135,2023-06-30_11-34-00,1688114040,32.990434646606445,640,pe8.int.triton.aalto.fi,10.10.100.8,32.990434646606445,10
