loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.4575),0.9971559286117554,0.636857271194458,False,1,b04a4_00991,2023-06-30_16-39-26,1688132366,0.636857271194458,24074,pe8.int.triton.aalto.fi,10.10.100.8,0.636857271194458,1
tensor(1.0243),0.8384627580642701,2.502025604248047,False,2,b04a4_00991,2023-06-30_16-39-29,1688132369,3.138882875442505,24074,pe8.int.triton.aalto.fi,10.10.100.8,3.138882875442505,2
tensor(1.0434),0.8414249062538147,1.3834424018859863,False,3,b04a4_00991,2023-06-30_16-39-30,1688132370,4.522325277328491,24074,pe8.int.triton.aalto.fi,10.10.100.8,4.522325277328491,3
tensor(0.9689),0.818353247642517,2.139617681503296,False,4,b04a4_00991,2023-06-30_16-39-32,1688132372,6.661942958831787,24074,pe8.int.triton.aalto.fi,10.10.100.8,6.661942958831787,4
tensor(0.9694),0.8181347131729126,3.240760326385498,False,5,b04a4_00991,2023-06-30_16-39-36,1688132376,9.902703285217285,24074,pe8.int.triton.aalto.fi,10.10.100.8,9.902703285217285,5
tensor(0.9569),0.8112857580184937,2.408329486846924,False,6,b04a4_00991,2023-06-30_16-39-38,1688132378,12.311032772064209,24074,pe8.int.triton.aalto.fi,10.10.100.8,12.311032772064209,6
tensor(1.0598),0.842839515209198,2.50006103515625,False,7,b04a4_00991,2023-06-30_16-39-41,1688132381,14.811093807220459,24074,pe8.int.triton.aalto.fi,10.10.100.8,14.811093807220459,7
tensor(1.1545),0.8852277755737304,1.5327517986297607,False,8,b04a4_00991,2023-06-30_16-39-42,1688132382,16.34384560585022,24074,pe8.int.triton.aalto.fi,10.10.100.8,16.34384560585022,8
tensor(0.9560),0.8198051691055298,6.111704111099243,False,9,b04a4_00991,2023-06-30_16-39-48,1688132388,22.455549716949463,24074,pe8.int.triton.aalto.fi,10.10.100.8,22.455549716949463,9
tensor(1.1564),0.8988399863243103,1.7149522304534912,False,10,b04a4_00991,2023-06-30_16-39-50,1688132390,24.170501947402954,24074,pe8.int.triton.aalto.fi,10.10.100.8,24.170501947402954,10
