loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.4020),0.94108145236969,3.387173652648926,False,1,4467b_00021,2023-06-30_11-31-41,1688113901,3.387173652648926,638,pe8.int.triton.aalto.fi,10.10.100.8,3.387173652648926,1
tensor(1.1490),0.8566507458686828,3.236659288406372,False,2,4467b_00021,2023-06-30_11-31-45,1688113905,6.623832941055298,638,pe8.int.triton.aalto.fi,10.10.100.8,6.623832941055298,2
tensor(1.1032),0.8241433739662171,3.2018659114837646,False,3,4467b_00021,2023-06-30_11-31-48,1688113908,9.825698852539062,638,pe8.int.triton.aalto.fi,10.10.100.8,9.825698852539062,3
tensor(1.1134),0.8505069851875305,3.231687068939209,False,4,4467b_00021,2023-06-30_11-31-51,1688113911,13.057385921478271,638,pe8.int.triton.aalto.fi,10.10.100.8,13.057385921478271,4
tensor(1.0240),0.8060689687728881,3.192845582962036,False,5,4467b_00021,2023-06-30_11-31-54,1688113914,16.250231504440308,638,pe8.int.triton.aalto.fi,10.10.100.8,16.250231504440308,5
tensor(1.1272),0.8391642570495605,3.2176482677459717,False,6,4467b_00021,2023-06-30_11-31-58,1688113918,19.46787977218628,638,pe8.int.triton.aalto.fi,10.10.100.8,19.46787977218628,6
tensor(1.0503),0.8321094155311585,3.268101215362549,False,7,4467b_00021,2023-06-30_11-32-01,1688113921,22.735980987548828,638,pe8.int.triton.aalto.fi,10.10.100.8,22.735980987548828,7
tensor(1.1009),0.8573568820953369,3.351749897003174,False,8,4467b_00021,2023-06-30_11-32-04,1688113924,26.087730884552002,638,pe8.int.triton.aalto.fi,10.10.100.8,26.087730884552002,8
tensor(1.0174),0.8164710998535156,3.1833746433258057,False,9,4467b_00021,2023-06-30_11-32-07,1688113927,29.271105527877808,638,pe8.int.triton.aalto.fi,10.10.100.8,29.271105527877808,9
tensor(0.9356),0.7773582816123963,3.2965471744537354,False,10,4467b_00021,2023-06-30_11-32-11,1688113931,32.56765270233154,638,pe8.int.triton.aalto.fi,10.10.100.8,32.56765270233154,10
tensor(1.0415),0.832958209514618,3.6507697105407715,False,11,4467b_00021,2023-06-30_11-32-14,1688113934,36.218422412872314,638,pe8.int.triton.aalto.fi,10.10.100.8,36.218422412872314,11
tensor(0.9954),0.8163907289505005,3.1965060234069824,False,12,4467b_00021,2023-06-30_11-32-18,1688113938,39.4149284362793,638,pe8.int.triton.aalto.fi,10.10.100.8,39.4149284362793,12
tensor(0.9325),0.7871316909790039,3.3393232822418213,False,13,4467b_00021,2023-06-30_11-32-21,1688113941,42.75425171852112,638,pe8.int.triton.aalto.fi,10.10.100.8,42.75425171852112,13
tensor(0.9754),0.804931890964508,3.235320806503296,False,14,4467b_00021,2023-06-30_11-32-24,1688113944,45.989572525024414,638,pe8.int.triton.aalto.fi,10.10.100.8,45.989572525024414,14
tensor(0.9733),0.8029894948005676,3.1527884006500244,False,15,4467b_00021,2023-06-30_11-32-27,1688113947,49.14236092567444,638,pe8.int.triton.aalto.fi,10.10.100.8,49.14236092567444,15
tensor(0.9572),0.8021790027618408,3.2922422885894775,True,16,4467b_00021,2023-06-30_11-32-31,1688113951,52.434603214263916,638,pe8.int.triton.aalto.fi,10.10.100.8,52.434603214263916,16
