loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.7243),1.0376758933067323,2.9450833797454834,False,1,4467b_01014,2023-06-30_11-54-45,1688115285,2.9450833797454834,635,pe8.int.triton.aalto.fi,10.10.100.8,2.9450833797454834,1
tensor(1.7959),1.0576000571250916,3.278083086013794,False,2,4467b_01014,2023-06-30_11-54-48,1688115288,6.223166465759277,635,pe8.int.triton.aalto.fi,10.10.100.8,6.223166465759277,2
tensor(1.8513),1.1199923753738403,0.372389554977417,False,3,4467b_01014,2023-06-30_11-54-48,1688115288,6.595556020736694,635,pe8.int.triton.aalto.fi,10.10.100.8,6.595556020736694,3
tensor(1.0482),0.8294838905334473,3.693502426147461,False,4,4467b_01014,2023-06-30_11-54-52,1688115292,10.289058446884155,635,pe8.int.triton.aalto.fi,10.10.100.8,10.289058446884155,4
tensor(0.9693),0.789634358882904,6.4256086349487305,False,5,4467b_01014,2023-06-30_11-54-58,1688115298,16.714667081832886,635,pe8.int.triton.aalto.fi,10.10.100.8,16.714667081832886,5
tensor(0.9936),0.808028244972229,3.751466751098633,False,6,4467b_01014,2023-06-30_11-55-02,1688115302,20.46613383293152,635,pe8.int.triton.aalto.fi,10.10.100.8,20.46613383293152,6
tensor(0.9784),0.8021841883659363,1.6971378326416016,False,7,4467b_01014,2023-06-30_11-55-04,1688115304,22.16327166557312,635,pe8.int.triton.aalto.fi,10.10.100.8,22.16327166557312,7
tensor(1.0965),0.8554740190505982,2.43843412399292,False,8,4467b_01014,2023-06-30_11-55-06,1688115306,24.60170578956604,635,pe8.int.triton.aalto.fi,10.10.100.8,24.60170578956604,8
tensor(1.1648),0.8886827826499939,4.938100576400757,False,9,4467b_01014,2023-06-30_11-55-11,1688115311,29.539806365966797,635,pe8.int.triton.aalto.fi,10.10.100.8,29.539806365966797,9
tensor(0.9054),0.7694834470748901,4.894842863082886,False,10,4467b_01014,2023-06-30_11-55-16,1688115316,34.43464922904968,635,pe8.int.triton.aalto.fi,10.10.100.8,34.43464922904968,10
tensor(1.0036),0.8210834503173828,5.394387722015381,False,11,4467b_01014,2023-06-30_11-55-21,1688115321,39.82903695106506,635,pe8.int.triton.aalto.fi,10.10.100.8,39.82903695106506,11
tensor(0.9780),0.8158704996109009,3.4034743309020996,False,12,4467b_01014,2023-06-30_11-55-25,1688115325,43.23251128196716,635,pe8.int.triton.aalto.fi,10.10.100.8,43.23251128196716,12
tensor(0.9053),0.7669053435325622,2.606290578842163,False,13,4467b_01014,2023-06-30_11-55-27,1688115327,45.838801860809326,635,pe8.int.triton.aalto.fi,10.10.100.8,45.838801860809326,13
tensor(1.0408),0.8402398824691772,5.305973291397095,False,14,4467b_01014,2023-06-30_11-55-33,1688115333,51.14477515220642,635,pe8.int.triton.aalto.fi,10.10.100.8,51.14477515220642,14
tensor(1.0242),0.8355589866638183,5.5569257736206055,False,15,4467b_01014,2023-06-30_11-55-38,1688115338,56.701700925827026,635,pe8.int.triton.aalto.fi,10.10.100.8,56.701700925827026,15
tensor(0.9446),0.7913492083549499,3.8987770080566406,True,16,4467b_01014,2023-06-30_11-55-42,1688115342,60.60047793388367,635,pe8.int.triton.aalto.fi,10.10.100.8,60.60047793388367,16
