loss,MAE,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
tensor(1.7183),1.0362299084663391,1.3613383769989014,False,1,4467b_00726,2023-06-30_11-48-10,1688114890,1.3613383769989014,644,pe8.int.triton.aalto.fi,10.10.100.8,1.3613383769989014,1
tensor(1.6985),1.0465845465660095,3.2592198848724365,False,2,4467b_00726,2023-06-30_11-48-13,1688114893,4.620558261871338,644,pe8.int.triton.aalto.fi,10.10.100.8,4.620558261871338,2
tensor(1.8258),1.0490875959396362,4.985695838928223,False,3,4467b_00726,2023-06-30_11-48-18,1688114898,9.60625410079956,644,pe8.int.triton.aalto.fi,10.10.100.8,9.60625410079956,3
tensor(1.6703),1.0290487289428711,2.8725314140319824,True,4,4467b_00726,2023-06-30_11-48-21,1688114901,12.478785514831543,644,pe8.int.triton.aalto.fi,10.10.100.8,12.478785514831543,4
